book_title,detail_url,image_url,book_price,inventory_status
Art Ops Vol. 1,http://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,http://books.toscrape.com/media/cache/0b/b4/0bb4c64f1522c033368df5567a349472.jpg,£48.80,In stock
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),http://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,http://books.toscrape.com/media/cache/61/1a/611aba0ef5b859ba1977ef30677b0194.jpg,£58.14,In stock
Angels Walking (Angels Walking #1),http://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,http://books.toscrape.com/media/cache/50/0e/500eeb810e940424827580574e46852c.jpg,£34.20,In stock
Angels & Demons (Robert Langdon #1),http://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,http://books.toscrape.com/media/cache/b4/2a/b42a187c37de904f776070c57f51c756.jpg,£51.48,In stock
All the Light We Cannot See,http://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,http://books.toscrape.com/media/cache/41/c3/41c37f7f0e03ee1144dd6fa89483b5d9.jpg,£29.87,In stock
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",http://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,http://books.toscrape.com/media/cache/a2/b9/a2b974e5a66e7502c77d2e4632abe033.jpg,£10.90,In stock
Abstract City,http://books.toscrape.com/catalogue/abstract-city_658/index.html,http://books.toscrape.com/media/cache/e7/70/e77019ebd71bcf6badb085bddf47c413.jpg,£56.37,In stock
A Time of Torment (Charlie Parker #14),http://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,http://books.toscrape.com/media/cache/e8/c0/e8c0ba15066bab950ae161fd60949b9a.jpg,£48.35,In stock
A Study in Scarlet (Sherlock Holmes #1),http://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,http://books.toscrape.com/media/cache/8f/a4/8fa41d6caa10e427356b8a590eb4d96b.jpg,£16.73,In stock
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",http://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,http://books.toscrape.com/media/cache/9b/20/9b2076ce7414103a093ce2459d089969.jpg,£56.48,In stock
A People's History of the United States,http://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,http://books.toscrape.com/media/cache/75/20/75200336c141156746000f7055df344a.jpg,£40.79,In stock
A Man Called Ove,http://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,http://books.toscrape.com/media/cache/9c/f1/9cf1f4a47b8d08909fc092e6ae598d83.jpg,£39.72,In stock
A Distant Mirror: The Calamitous 14th Century,http://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,http://books.toscrape.com/media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg,£14.58,In stock
A Brush of Wings (Angels Walking #3),http://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,http://books.toscrape.com/media/cache/4d/16/4d163d43cb4aa624e599330a39abace5.jpg,£55.51,In stock
1491: New Revelations of the Americas Before Columbus,http://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,http://books.toscrape.com/media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg,£21.80,In stock
"The Three Searches, Meaning, and the Story",http://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,http://books.toscrape.com/media/cache/83/35/8335b71599b5a257a56cfabdd79080a4.jpg,£13.33,In stock
Searching for Meaning in Gailana,http://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,http://books.toscrape.com/media/cache/3b/04/3b045fe0394dc192950a0ec9e3812fe4.jpg,£38.73,In stock
Rook,http://books.toscrape.com/catalogue/rook_647/index.html,http://books.toscrape.com/media/cache/55/33/5533595a623c3bb947c4a5171fc2df08.jpg,£37.86,In stock
My Kitchen Year: 136 Recipes That Saved My Life,http://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,http://books.toscrape.com/media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg,£11.53,In stock
13 Hours: The Inside Account of What Really Happened In Benghazi,http://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,http://books.toscrape.com/media/cache/15/f7/15f78e0b04feb9b94e88865803cb5e9e.jpg,£27.06,In stock
Will You Won't You Want Me?,http://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,http://books.toscrape.com/media/cache/16/e3/16e3ca741956485119251e7442a67e2e.jpg,£13.86,In stock
Tipping Point for Planet Earth: How Close Are We to the Edge?,http://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,http://books.toscrape.com/media/cache/56/97/5697f2f8f628129df01c5790985ffd9b.jpg,£37.55,In stock
The Star-Touched Queen,http://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,http://books.toscrape.com/media/cache/d3/0d/d30dd8b6be6f9fcfd17178e8083238b6.jpg,£32.30,In stock
The Silent Sister (Riley MacPherson #1),http://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,http://books.toscrape.com/media/cache/30/2c/302cd9c84442e139145ec0993880d7e0.jpg,£46.29,In stock
The Midnight Watch: A Novel of the Titanic and the Californian,http://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,http://books.toscrape.com/media/cache/97/3a/973a2c3462a18fc90d3b9662d959df37.jpg,£26.20,In stock
The Lonely City: Adventures in the Art of Being Alone,http://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,http://books.toscrape.com/media/cache/5c/5e/5c5e527fea6b17199773bb175b515aee.jpg,£33.26,In stock
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,http://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,http://books.toscrape.com/media/cache/9f/25/9f255826f354776dda9afbd5576a7add.jpg,£59.15,In stock
The Golden Condom: And Other Essays on Love Lost and Found,http://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,http://books.toscrape.com/media/cache/dc/4d/dc4d070e33813a07a4e02f069e6d482f.jpg,£39.43,In stock
The Epidemic (The Program 0.6),http://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,http://books.toscrape.com/media/cache/87/cd/87cd652c35e2a78535c83becae33cff2.jpg,£14.44,In stock
The Dinner Party,http://books.toscrape.com/catalogue/the-dinner-party_635/index.html,http://books.toscrape.com/media/cache/ba/76/ba761d23c5c0e5a0638e04739c69c5d0.jpg,£56.54,In stock
The Diary of a Young Girl,http://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,http://books.toscrape.com/media/cache/83/d5/83d5526864a108d27fd4b03dd31ec18b.jpg,£59.90,In stock
The Children,http://books.toscrape.com/catalogue/the-children_633/index.html,http://books.toscrape.com/media/cache/d8/03/d803ab341d3020a3bb280d6135e4ae65.jpg,£11.88,In stock
Stars Above (The Lunar Chronicles #4.5),http://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,http://books.toscrape.com/media/cache/fd/5b/fd5b14399052ab552e240ed18ab03c6d.jpg,£48.05,In stock
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,http://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,http://books.toscrape.com/media/cache/2a/f3/2af39796852729270fb23e05a662a42c.jpg,£21.21,In stock
Raspberry Pi Electronics Projects for the Evil Genius,http://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,http://books.toscrape.com/media/cache/a2/da/a2da8957b9cb8265d7f1dfeb0651f1c7.jpg,£49.67,In stock
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,http://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,http://books.toscrape.com/media/cache/2d/fd/2dfdc52bcdbd82dee50372bc46c83e15.jpg,£43.14,In stock
Psycho: Sanitarium (Psycho #1.5),http://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,http://books.toscrape.com/media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg,£36.97,In stock
Poisonous (Max Revere Novels #3),http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,http://books.toscrape.com/media/cache/23/52/2352718971d5e166fa9541a5a7d716fa.jpg,£26.80,In stock
One with You (Crossfire #5),http://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,http://books.toscrape.com/media/cache/b8/29/b829181ae95c8f020c1ad3273192de30.jpg,£15.71,In stock
No Love Allowed (Dodge Cove #1),http://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,http://books.toscrape.com/media/cache/70/3e/703e053877204a396ec6e7beac863118.jpg,£54.65,In stock
Murder at the 42nd Street Library (Raymond Ambler #1),http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,http://books.toscrape.com/media/cache/c3/8d/c38d65cd155b67ca025f0655bd1bb095.jpg,£54.36,In stock
Most Wanted,http://books.toscrape.com/catalogue/most-wanted_623/index.html,http://books.toscrape.com/media/cache/8b/bc/8bbc5ab4c3784b4d9b93eb0fd1fb6fd6.jpg,£35.28,In stock
"Love, Lies and Spies",http://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,http://books.toscrape.com/media/cache/7a/22/7a224a6e174af91950e9b124afe54e0e.jpg,£20.55,In stock
How to Speak Golf: An Illustrated Guide to Links Lingo,http://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,http://books.toscrape.com/media/cache/d2/64/d264ad1af882ce391005dc7215ac90e7.jpg,£58.32,In stock
Hide Away (Eve Duncan #20),http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,http://books.toscrape.com/media/cache/57/07/5707c3d5d4fd44d943d51730ba7d429a.jpg,£11.84,In stock
Furiously Happy: A Funny Book About Horrible Things,http://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,http://books.toscrape.com/media/cache/ab/2a/ab2ae4f02aa46271b4bfc77494039fc6.jpg,£41.46,In stock
Everyday Italian: 125 Simple and Delicious Recipes,http://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,http://books.toscrape.com/media/cache/5a/64/5a6499d41ccaad4c4f7eeaa90e16345a.jpg,£20.10,In stock
Equal Is Unfair: America's Misguided Fight Against Income Inequality,http://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,http://books.toscrape.com/media/cache/00/11/001153d2a22d889837efac1703e10a5e.jpg,£56.86,In stock
Eleanor & Park,http://books.toscrape.com/catalogue/eleanor-park_616/index.html,http://books.toscrape.com/media/cache/ed/d7/edd781d3c9d63a395f80f241445e88fa.jpg,£56.51,In stock
Dirty (Dive Bar #1),http://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,http://books.toscrape.com/media/cache/ae/90/ae903f6f6d059954be4e85497dd76bf5.jpg,£40.83,In stock
Can You Keep a Secret? (Fear Street Relaunch #4),http://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,http://books.toscrape.com/media/cache/0b/2f/0b2f432cc27132f688fcdf29618521e0.jpg,£48.64,In stock
Boar Island (Anna Pigeon #19),http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,http://books.toscrape.com/media/cache/d5/81/d58157866ea8f015a8e4c55b23b8c96f.jpg,£59.48,In stock
A Paris Apartment,http://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,http://books.toscrape.com/media/cache/16/57/16575316618bd7e922d5b0e0f87de2ca.jpg,£39.01,In stock
"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",http://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,http://books.toscrape.com/media/cache/98/19/9819ff3a8290dc6ab8797d00de5ec554.jpg,£38.77,In stock
Troublemaker: Surviving Hollywood and Scientology,http://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,http://books.toscrape.com/media/cache/77/82/778285b3c87d6d5d98003aa0f2f65933.jpg,£48.39,In stock
The Widow,http://books.toscrape.com/catalogue/the-widow_609/index.html,http://books.toscrape.com/media/cache/fd/71/fd71fb07247bf911505a351c0670c6dc.jpg,£27.26,In stock
"The Sleep Revolution: Transforming Your Life, One Night at a Time",http://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,http://books.toscrape.com/media/cache/3d/c5/3dc5455313710cf7055c060114e25bf0.jpg,£11.68,In stock
The Improbability of Love,http://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,http://books.toscrape.com/media/cache/06/49/06493269f6893cfd24b650f66df51882.jpg,£59.45,In stock
The Art of Startup Fundraising,http://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,http://books.toscrape.com/media/cache/b3/7b/b37be83183f1dcb759d92bda8f8998a4.jpg,£21.00,In stock
Take Me Home Tonight (Rock Star Romance #3),http://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,http://books.toscrape.com/media/cache/a6/4b/a64b3c559f59748bfdbbe75be3e16075.jpg,£53.98,In stock
Sleeping Giants (Themis Files #1),http://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,http://books.toscrape.com/media/cache/c0/72/c072c1ef144d571abd25fe9cc18cceba.jpg,£48.74,In stock
"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",http://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,http://books.toscrape.com/media/cache/8b/c4/8bc43a6b42d0283ab4bf611f1b497126.jpg,£21.15,In stock
Playing with Fire,http://books.toscrape.com/catalogue/playing-with-fire_602/index.html,http://books.toscrape.com/media/cache/90/0b/900bd2e60d56b6480a4e8eb2dddb46d6.jpg,£13.71,In stock
Off the Hook (Fishing for Trouble #1),http://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,http://books.toscrape.com/media/cache/1d/78/1d78fe226e1adb9cb591fa21f8a9bf68.jpg,£47.67,In stock
Mothering Sunday,http://books.toscrape.com/catalogue/mothering-sunday_600/index.html,http://books.toscrape.com/media/cache/a8/84/a8843a3fe1a40d5c7df60bbb8cd76ecd.jpg,£13.34,In stock
"Mother, Can You Not?",http://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,http://books.toscrape.com/media/cache/ae/03/ae03f5d4d4c2ee038ac4c4ce9b71e592.jpg,£16.89,In stock
M Train,http://books.toscrape.com/catalogue/m-train_598/index.html,http://books.toscrape.com/media/cache/d6/e8/d6e8258cee98f80727e99f7ac5aa1b88.jpg,£27.18,In stock
Lilac Girls,http://books.toscrape.com/catalogue/lilac-girls_597/index.html,http://books.toscrape.com/media/cache/6c/2e/6c2e764e3ea89859b52df8de4f12af7a.jpg,£17.28,In stock
Lies and Other Acts of Love,http://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,http://books.toscrape.com/media/cache/29/88/2988f5fb3dfd95214dba2ecb2d496c94.jpg,£45.14,In stock
Lab Girl,http://books.toscrape.com/catalogue/lab-girl_595/index.html,http://books.toscrape.com/media/cache/e9/72/e972f8b4abaaa6f8f449479cd9d87be3.jpg,£40.85,In stock
Keep Me Posted,http://books.toscrape.com/catalogue/keep-me-posted_594/index.html,http://books.toscrape.com/media/cache/ae/ac/aeac003461b89c7ef826251d940b2afc.jpg,£20.46,In stock
It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,http://books.toscrape.com/media/cache/ee/a9/eea9e831f8964b4dc0190c84a1f9a1f6.jpg,£56.27,In stock
Grey (Fifty Shades #4),http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,http://books.toscrape.com/media/cache/bb/ee/bbeeab4c4ce572c0e9764e3a96c6d4a5.jpg,£48.49,In stock
"Exit, Pursued by a Bear",http://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,http://books.toscrape.com/media/cache/ca/99/ca99bafb2a75d4fadb8d64efed26316f.jpg,£51.34,In stock
Daredevils,http://books.toscrape.com/catalogue/daredevils_590/index.html,http://books.toscrape.com/media/cache/31/71/31715c5e3b53bf1e2f41e394f024a8c4.jpg,£16.34,In stock
Cravings: Recipes for What You Want to Eat,http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,http://books.toscrape.com/media/cache/ae/5c/ae5ca435fb095e374d2c2aa9f7b6f380.jpg,£20.50,In stock
Born for This: How to Find the Work You Were Meant to Do,http://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,http://books.toscrape.com/media/cache/aa/67/aa677a97ecdcbbde7471f1c90ed0cf6f.jpg,£21.59,In stock
Arena,http://books.toscrape.com/catalogue/arena_587/index.html,http://books.toscrape.com/media/cache/51/88/518810d182843244a404f2a2a614a93b.jpg,£21.36,In stock
Adultery,http://books.toscrape.com/catalogue/adultery_586/index.html,http://books.toscrape.com/media/cache/79/d9/79d99cfa5557be0643ba00bfcd35256b.jpg,£20.88,In stock
